"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-13","0.00","0.0",,"58","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-14","0.00","0.0",,"66","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-15","0.71","0.0",,"67","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-16","0.57","0.0",,"65","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-17","0.00","0.0",,"63","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-18","0.00","0.0",,"58","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-19","0.36","0.0",,"42","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-20","0.00","0.0",,"58","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-21","0.00","0.0",,"59","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-22","0.00","0.0",,"59","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-23","0.00","0.0",,"67","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-24","0.08","0.0",,"67","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-25","0.00","0.0",,"61","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-26","0.00","0.0",,"72","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-27","0.00","0.0",,"76","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-28","0.00","0.0",,"85","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-29","0.00","0.0",,"85","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-30","0.00","0.0",,"87","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-05-31","0.35","0.0",,"80","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-01","0.00","0.0",,"59","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-02","0.00","0.0",,"54","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-03","0.05","0.0",,"60","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-04","0.02","0.0",,"65","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-05","0.16","0.0",,"63","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-06","0.15","0.0",,"57","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-07","0.35","0.0",,"62","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-08","0.00","0.0",,"63","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-09","0.00","0.0",,"70","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-10","0.00","0.0",,"76","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-11","0.00","0.0",,"81","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-12","0.00","0.0",,"85","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-13","0.34","0.0",,"63","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-14","0.01","0.0",,"70","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-15","0.14","0.0",,"75","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-16","0.00","0.0",,"79","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-17","0.00","0.0",,"84","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-18","0.00","0.0",,"85","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-19","0.00","0.0",,"81","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-20","0.00","0.0",,"77","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-21","0.00","0.0",,"83","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-22","0.00","0.0",,"84","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-23","0.25","0.0",,"85","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-24","0.00","0.0",,"83","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-25","3.06","0.0",,"74","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-26","0.00","0.0",,"73","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-27","0.00","0.0",,"68","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-28","0.29","0.0",,"68","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-29","0.21","0.0",,"69","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-06-30","0.23","0.0",,"69","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-01","0.22","0.0",,"75","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-02","0.00","0.0",,"64","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-03","0.00","0.0",,"61","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-04","0.40","0.0",,"69","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-05","0.00","0.0",,"74","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-06","0.10","0.0",,"81","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-07","0.26","0.0",,"84","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-08","0.00","0.0",,"76","71"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-09","0.00","0.0",,"81","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-10","0.00","0.0",,"79","69"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-11","0.00","0.0",,"76","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-12","0.00","0.0",,"81","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-13","0.00","0.0",,"84","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-14","0.00","0.0",,"71","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-15","0.00","0.0",,"80","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-16","0.00","0.0",,"80","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-17","0.00","0.0",,"82","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-18","0.04","0.0",,"71","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-19","0.00","0.0",,"67","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-20","0.00","0.0",,"74","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-21","0.00","0.0",,"79","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-22","0.00","0.0",,"84","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-23","0.00","0.0",,"82","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-24","0.00","0.0",,"74","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-25","0.00","0.0",,"75","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-26","0.00","0.0",,"79","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-27","0.00","0.0",,"88","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-28","0.34","0.0",,"92","69"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-29","0.00","0.0",,"83","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-30","0.00","0.0",,"74","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-07-31","0.34","0.0",,"79","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-01","0.00","0.0",,"67","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-02","0.00","0.0",,"68","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-03","0.70","0.0",,"75","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-04","0.00","0.0",,"60","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-05","0.00","0.0",,"66","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-06","0.00","0.0",,"69","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-07","0.00","0.0",,"72","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-08","0.00","0.0",,"77","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-09","0.00","0.0",,"78","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-10","0.00","0.0",,"80","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-11","0.31","0.0",,"80","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-12","0.04","0.0",,"73","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-13","0.00","0.0",,"77","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-14","0.00","0.0",,"78","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-15","0.00","0.0",,"73","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-16","0.00","0.0",,"68","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-17","0.00","0.0",,"78","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-18","0.00","0.0",,"74","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-19","0.00","0.0",,"68","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-20","0.00","0.0",,"70","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-21","0.00","0.0",,"76","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-22","0.00","0.0",,"77","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-23","0.91","0.0",,"68","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-24","0.00","0.0",,"77","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-25","0.00","0.0",,"80","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-26","0.00","0.0",,"84","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-27","0.00","0.0",,"67","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-28","0.00","0.0",,"64","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-29","0.00","0.0",,"62","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-30","0.00","0.0",,"69","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-08-31","0.00","0.0",,"75","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-01","0.20","0.0",,"69","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-02","0.00","0.0",,"86","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-03","0.00","0.0",,"82","70"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-04","0.38","0.0",,"75","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-05","0.00","0.0",,"80","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-06","0.00","0.0",,"81","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-07","0.10","0.0",,"70","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-08","0.00","0.0",,"76","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-09","0.00","0.0",,"70","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-10","0.16","0.0",,"85","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-11","0.00","0.0",,"67","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-12","0.00","0.0",,"74","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-13","0.00","0.0",,"64","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-14","0.57","0.0",,"77","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-15","0.08","0.0",,"64","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-16","0.00","0.0",,"73","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-17","0.35","0.0",,"71","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-18","0.00","0.0",,"56","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-19","0.00","0.0",,"54","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-20","0.00","0.0",,"52","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-21","0.00","0.0",,"58","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-22","0.00","0.0",,"65","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-23","0.00","0.0",,"70","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-24","0.00","0.0",,"75","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-25","0.00","0.0",,"73","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-26","0.00","0.0",,"62","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-27","0.00","0.0",,"68","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-28","0.00","0.0",,"72","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-29","0.00","0.0",,"62","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-09-30","0.00","0.0",,"58","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-01","0.00","0.0",,"60","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-02","0.39","0.0",,"49","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-03","1.02","0.0",,"48","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-04","0.38","0.0",,"42","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-05","0.00","0.0",,"55","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-06","0.00","0.0",,"63","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-07","0.38","0.0",,"63","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-08","0.00","0.0",,"42","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-09","0.00","0.0",,"44","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-10","0.00","0.0",,"57","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-11","0.00","0.0",,"57","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-12","0.00","0.0",,"57","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-13","0.21","0.0",,"56","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-14","0.00","0.0",,"60","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-15","0.00","0.0",,"60","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-16","0.10","0.0",,"57","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-17","0.00","0.0",,"47","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-18","0.00","0.0",,"57","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-19","0.00","0.0",,"71","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-20","0.00","0.0",,"71","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-21","0.00","0.0",,"72","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-22","0.00","0.0",,"72","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-23","0.00","0.0",,"69","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-24","0.06","0.0",,"50","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-25","0.02","0.0",,"56","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-26","0.00","0.0",,"56","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-27","0.31","0.0",,"58","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-28","0.14","0.0",,"39","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-29","0.00","0.0",,"42","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-30","0.01","0.1",,"39","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-10-31","0.00","0.0",,"50","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-01","0.57","0.0",,"61","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-02","0.30","0.0",,"58","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-03","0.00","0.0",,"53","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-04","0.00","0.0",,"52","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-05","0.07","0.0",,"45","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-06","0.08","0.0",,"47","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-07","0.00","0.0",,"41","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-08","0.00","0.0",,"39","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-09","0.00","0.0",,"39","26"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-10","0.00","0.0",,"54","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-11","0.26","0.0",,"48","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-12","0.00","0.0",,"53","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-13","0.00","0.0",,"44","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-14","0.17","0.0",,"43","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-15","0.54","0.0",,"47","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-16","0.01","0.0",,"44","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-17","0.00","0.0",,"45","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-18","0.07","0.0",,"44","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-19","0.85","0.0",,"40","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-20","0.00","0.0",,"31","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-21","0.00","0.0",,"23","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-22","0.01","0.1",,"25","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-23","0.00","0.0",,"30","8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-24","0.10","1.0",,"35","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-25","0.00","0.0",,"31","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-26","0.00","0.0",,"44","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-27","0.01","0.0",,"41","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-28","0.22","0.0",,"24","17"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-29","0.00","0.0",,"17","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-11-30","0.03","0.3",,"21","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-01","0.50","5.0",,"29","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-02","0.12","1.2",,"29","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-03","0.20","2.0",,"24","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-04","0.02","0.2",,"21","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-05","0.00","0.0",,"30","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-06","0.00","0.0",,"12","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-07","0.00","0.0",,"10","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-08","0.30","3.0",,"18","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-09","0.60","6.0",,"24","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-10","0.60","6.0",,"10","3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-11","0.02","0.2",,"10","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-12","0.00","0.0",,"15","-22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-13","0.20","2.0",,"30","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-14","0.02","0.0",,"34","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-15","0.25","2.5",,"24","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-16","0.00","0.0",,"8","-15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-17","0.15","1.5",,"14","8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-18","0.50","5.0",,"15","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-19","0.22","2.2",,"28","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-20","0.30","3.0",,"28","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-21","0.25","2.5",,"19","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-22","0.00","0.0",,"18","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-23","0.00","0.0",,"19","-19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-24","0.08","0.8",,"18","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-25","0.00","0.0",,"27","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-26","0.00","0.0",,"39","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-27","0.00","0.0",,"38","26"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-28","0.05","0.5",,"34","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-29","0.10","0.0",,"32","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-30","0.00","0.0",,"31","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1929-12-31","0.35","3.5",,"34","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-01","0.00","0.0",,"40","8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-02","0.60","0.0",,"39","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-03","0.07","0.0",,"36","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-04","0.00","0.0",,"12","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-05","0.00","0.0",,"19","-11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-06","0.00","0.0",,"39","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-07","0.28","0.0",,"42","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-08","1.11","0.0",,"42","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-09","0.49","0.0",,"13","8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-10","0.60","0.0",,"14","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-11","0.00","0.0",,"20","-12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-12","0.40","4.0",,"35","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-13","0.62","4.0",,"34","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-14","0.00","0.0",,"39","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-15","0.48","0.0",,"38","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-16","0.00","0.0",,"10","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-17","0.00","0.0",,"21","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-18","0.00","0.0",,"26","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-19","0.35","3.5",,"14","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-20","0.00","0.0",,"21","3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-21","0.00","0.0",,"20","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-22","0.25","2.5",,"11","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-23","0.00","0.0",,"17","-13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-24","0.00","0.0",,"20","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-25","0.05","0.5",,"21","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-26","0.23","2.3",,"0","-12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-27","0.00","0.0",,"18","-12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-28","0.00","0.0",,"29","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-29","0.35","3.5",,"15","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-30","0.00","0.0",,"11","-8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-01-31","0.00","0.0",,"15","-7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-01","0.10","1.0",,"15","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-02","0.30","3.0",,"19","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-03","0.00","0.0",,"6","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-04","0.00","0.0",,"7","-16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-05","0.20","2.0",,"6","-8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-06","0.00","0.0",,"-2","-24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-07","0.00","0.0",,"3","-15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1930-02-08","0.25","2.5",,"20","-15"
